year,month,LSew,Longew,shortew,LSvw,Longvw,shortvw,LSpw,Longpw,shortpw
2001,1,0.066153114,-0.015674101,-0.081827215,0.044615319,0.077824517,0.033209198,0.063283248,-0.025533031,-0.088816279
2001,2,-0.087149598,-0.016628324,0.070521274,-0.106724532,-0.046211849,0.060512683,-0.07785368,-0.038190647,0.039663033
2001,3,0.043335939,-0.019218656,-0.062554595,-0.020575784,-0.005837275,0.014738509,0.027921078,0.086839905,0.058918827
2001,4,0.016032022,-0.058512435,-0.074544457,-0.012137969,0.06160286,0.073740829,0.091966612,-0.003218262,-0.095184874
2001,5,-0.080396271,-0.058561632,0.021834639,-0.15500616,-0.065508596,0.089497564,0.103197514,0.086974787,-0.016222727
2001,6,-0.046214651,-0.049122725,-0.002908074,0.061780402,-0.000909025,-0.062689427,0.133111641,0.096282221,-0.03682942
2001,7,0.020354956,0.036145228,0.015790272,-0.125761494,-0.054303777,0.071457717,-0.012334845,-0.011976666,0.000358179
2001,8,0.107521299,0.071589496,-0.035931803,0.024975423,-0.042374876,-0.067350299,0.102480366,0.093312245,-0.009168121
2001,9,-0.067335596,-0.022954677,0.044380919,-0.086558575,-0.029812254,0.056746321,-0.02802345,-0.018559487,0.009463964
2001,10,-0.027829245,-0.043043398,-0.015214153,-0.030427696,-0.018574361,0.011853335,0.020300234,0.066544642,0.046244408
2001,11,-0.139547457,-0.068828259,0.070719198,-0.008370429,-0.007829869,0.000540561,-0.145053312,-0.065887985,0.079165327
2001,12,0.147718115,0.083869582,-0.063848533,-0.065017368,-0.058821192,0.006196177,0.103030983,0.067648314,-0.035382669
2002,1,-0.038507916,0.027743693,0.066251609,0.043551118,0.045582315,0.002031197,-0.095907711,-0.010714941,0.085192769
2002,2,-0.159178245,-0.067277562,0.091900683,0.010288365,0.052808511,0.042520147,-0.012466905,-0.064766621,-0.052299716
2002,3,-0.12853525,-0.05417738,0.07435787,-0.044796552,-0.01532446,0.029472092,0.036425714,0.065547481,0.029121767
2002,4,0.048871983,0.030654009,-0.018217974,-0.101306525,-0.001922796,0.099383729,0.020729357,-0.020844849,-0.041574207
2002,5,0.115363333,0.055798365,-0.059564968,-0.06956829,-0.046804067,0.022764223,-0.004742119,-0.038130731,-0.033388612
2002,6,0.050344929,0.089937989,0.03959306,0.190634389,0.09635424,-0.094280149,0.049931116,-0.036648798,-0.086579915
2002,7,-0.045323754,-0.001753789,0.043569965,0.077692239,0.049109772,-0.028582467,0.036393803,-0.049208453,-0.085602256
2002,8,0.034177504,-0.018211211,-0.052388715,0.061803975,0.016301488,-0.045502486,0.00307292,-0.012535855,-0.015608775
2002,9,-0.088123204,-0.092172881,-0.004049678,0.067900024,3.45373E-05,-0.067865486,0.022290422,-0.005086044,-0.027376466
2002,10,-0.01748384,-0.005115158,0.012368682,-0.076214819,-0.088665441,-0.012450622,-0.014959873,-0.001547019,0.013412854
2002,11,-0.099796285,-0.000673675,0.09912261,0.129234169,0.047386658,-0.081847511,-0.076869382,-0.051974691,0.024894691
2002,12,0.135908724,0.082346946,-0.053561779,-0.069109942,-0.025237283,0.043872659,0.088789173,0.01280465,-0.075984523
2003,1,-0.077114056,-0.023191299,0.053922757,0.075754783,0.08505427,0.009299487,0.153497618,0.083740582,-0.069757036
2003,2,0.032260297,0.057053553,0.024793257,-0.010692735,0.074113526,0.084806262,0.067692245,0.054866402,-0.012825843
2003,3,-0.021416672,0.057402075,0.078818747,-0.16393118,-0.077149713,0.086781466,-0.038897208,-0.06598538,-0.027088173
2003,4,-0.03279201,-0.094071267,-0.061279257,0.066229057,0.039180211,-0.027048846,-0.03155694,-0.013671594,0.017885346
2003,5,0.096805681,0.070724128,-0.026081553,-0.009468064,-0.02884282,-0.019374756,0.018446347,0.070812129,0.052365782
2003,6,-0.048657022,-0.006636039,0.042020984,-0.050540826,-0.0222379,0.028302927,-0.071500617,-0.07365341,-0.002152792
2003,7,0.11010472,0.071018085,-0.039086634,0.170229258,0.098140076,-0.072089181,-0.007825571,-0.048327636,-0.040502065
2003,8,-0.0143727,-0.089800887,-0.075428187,0.128625913,0.052864901,-0.075761012,0.008823238,-0.002762874,-0.011586111
2003,9,0.034988876,0.066998188,0.032009312,0.122408041,0.033753856,-0.088654185,0.113524996,0.058469673,-0.055055323
2003,10,0.092234957,0.014554506,-0.077680451,0.08794226,0.072172897,-0.015769363,-0.021432439,-0.032912909,-0.011480471
2003,11,0.048605512,-0.022820885,-0.071426397,0.045478494,0.076542178,0.031063684,0.071263177,0.032577857,-0.03868532
2003,12,0.007596411,0.091889858,0.084293447,0.132026037,0.037589875,-0.094436161,-0.010873473,0.03710792,0.047981393
2004,1,0.041165,-0.019978671,-0.061143671,0.064287882,-0.031435658,-0.09572354,0.195525457,0.096804529,-0.098720927
2004,2,0.085464205,-0.009182119,-0.094646323,0.057259433,0.061293993,0.00403456,0.058562861,0.091574937,0.033012076
2004,3,0.087578551,-0.000861347,-0.088439898,-0.070437061,-0.073525019,-0.003087958,-0.017887235,-0.09147076,-0.073583526
2004,4,0.034975547,0.010198962,-0.024776585,0.059172815,0.090288836,0.031116021,0.0491844,-0.01915711,-0.068341511
2004,5,-0.093075249,-0.08924356,0.003831689,0.03019386,-0.063963588,-0.094157448,0.01132181,0.045187878,0.033866068
2004,6,0.088941673,0.087257544,-0.001684129,0.018912478,0.090319909,0.071407431,-0.009630574,-0.042051263,-0.032420689
