year,month,LSew,Longew,shortew,LSvw,Longvw,shortvw,LSpw,Longpw,shortpw
2001,1,-0.067306054,0.000241979,0.067548033,-0.06870135,-0.031146618,0.037554732,0.049960359,0.037643742,-0.012316616
2001,2,-0.09786016,-0.052439035,0.045421125,-0.155308345,-0.091967939,0.063340405,0.022080326,0.050748785,0.02866846
2001,3,0.049127492,-0.031241265,-0.080368757,0.153543217,0.087980303,-0.065562914,0.052097114,-0.021493106,-0.07359022
2001,4,0.081962171,0.023408766,-0.058553406,-0.014116411,-0.038595841,-0.024479431,-0.133600678,-0.068356556,0.065244122
2001,5,0.020103237,0.056665133,0.036561896,0.054952999,0.048032607,-0.006920392,-0.025072246,-0.035774233,-0.010701986
2001,6,0.009407419,0.031863081,0.022455662,-0.13311352,-0.078123858,0.054989662,0.053195149,0.05532563,0.002130481
2001,7,-0.027380419,0.039633081,0.067013499,-0.055196251,-0.07784021,-0.022643959,0.058612539,-0.00791799,-0.066530529
2001,8,0.099774428,0.038316858,-0.061457571,0.155166829,0.062078208,-0.093088621,0.100226415,0.081945772,-0.018280642
2001,9,-0.056706635,-0.047463518,0.009243117,-0.135091226,-0.038060131,0.097031096,-0.152385932,-0.07339601,0.078989921
2001,10,-0.055617044,-0.09793745,-0.042320406,-0.014241927,0.015327653,0.02956958,-0.064123383,-0.056496041,0.007627342
2001,11,0.098249261,0.0593006,-0.038948662,-0.042075739,-0.048280889,-0.00620515,-0.083497443,-0.025860786,0.057636658
2001,12,0.050033757,-0.032322724,-0.082356481,0.049399027,0.080974794,0.031575767,-0.002296665,-0.054195171,-0.051898507
2002,1,-0.045662218,-0.094203524,-0.048541307,0.009473679,-0.067119278,-0.076592956,0.021515007,0.065899806,0.044384799
2002,2,0.028993751,0.011911306,-0.017082445,0.094993547,0.013999953,-0.080993593,-0.015050249,-0.098057796,-0.083007547
2002,3,-0.096783362,-0.073143638,0.023639724,-0.136597178,-0.03964486,0.096952318,0.054234493,0.043840889,-0.010393604
2002,4,-0.000506612,-0.007483611,-0.006976999,0.054524256,0.063211228,0.008686971,-0.087245165,-0.018342126,0.068903039
2002,5,0.071390642,0.082928557,0.011537915,0.041054391,0.012942293,-0.028112097,0.111381507,0.027882186,-0.08349932
2002,6,0.032869686,-0.063865241,-0.096734927,-0.024782315,0.007225079,0.032007393,0.017782911,-0.018419408,-0.036202319
2002,7,0.005670029,-0.088848068,-0.094518097,-0.080354576,0.006734796,0.087089372,0.012777159,-0.050218293,-0.062995453
2002,8,0.025839714,0.017668698,-0.008171016,-0.128696398,-0.085788361,0.042908037,-0.013602664,0.023084661,0.036687325
2002,9,0.015781549,0.024254543,0.008472994,0.106203452,0.070790119,-0.035413333,0.097390084,0.07723506,-0.020155024
2002,10,-0.058129254,-0.094918207,-0.036788954,-0.10675745,-0.054975032,0.051782419,-0.098897184,-0.09268711,0.006210074
2002,11,0.0786493,0.013370212,-0.065279088,-0.031063419,-0.068687814,-0.037624394,0.008213968,0.016440604,0.008226635
2002,12,-0.008492649,-0.025629721,-0.017137072,0.131009629,0.046553563,-0.084456066,0.003092437,0.082881494,0.079789056
2003,1,0.170669995,0.077633952,-0.093036043,0.050512866,-0.049135305,-0.099648171,-0.079781084,-0.078067572,0.001713512
2003,2,0.099845043,0.034049726,-0.065795316,-0.033964342,-0.01353607,0.020428271,0.006609351,0.078683869,0.072074519
2003,3,0.013344345,-0.086101818,-0.099446163,-0.050174206,0.028686537,0.078860743,-0.113265974,-0.056407687,0.056858287
2003,4,-0.124767597,-0.03922902,0.085538577,0.099544036,0.057216883,-0.042327153,-0.011109673,-0.014847452,-0.003737779
2003,5,-0.020263079,-0.027285588,-0.007022509,-0.084880397,-0.009164447,0.07571595,-0.149018729,-0.065676349,0.08334238
2003,6,0.072808465,0.012301845,-0.06050662,-0.065704705,0.007552427,0.073257131,-0.023815008,0.061178775,0.084993783
2003,7,-0.080006415,-0.087143273,-0.007136858,-0.076052639,-0.033959124,0.042093514,0.048272073,0.078145867,0.029873794
2003,8,0.051351106,0.067323163,0.015972057,-0.023821257,0.033293573,0.05711483,-0.006910682,-0.043112695,-0.036202013
2003,9,0.067476195,0.052319986,-0.015156209,-0.063208071,-0.030369387,0.032838683,-0.12545546,-0.095768715,0.029686744
2003,10,-0.034850648,-0.070866243,-0.036015595,-0.021413917,-0.074641634,-0.053227717,-0.056214086,0.006597097,0.062811183
2003,11,-0.046203486,-0.081693704,-0.035490218,0.069395069,0.075261549,0.00586648,-0.066105874,-0.034659653,0.031446221
2003,12,0.044473876,0.019328726,-0.02514515,0.059481582,0.021126533,-0.03835505,-0.077709162,0.013025901,0.090735063
2004,1,-0.12790747,-0.069200169,0.058707302,0.001334987,-0.014464697,-0.015799684,0.049645133,0.017640931,-0.032004201
2004,2,-0.043181245,0.051220609,0.094401854,-0.018577955,-0.041311561,-0.022733606,0.006121024,-0.086072545,-0.092193568
2004,3,-0.030888315,0.004890361,0.035778676,-0.137941532,-0.057490187,0.080451344,-0.060526921,0.009602128,0.070129049
2004,4,0.051904106,0.078903825,0.026999719,-0.093734039,-0.003175987,0.090558052,0.103450442,0.011172404,-0.092278039
2004,5,-0.044876818,-0.023929405,0.020947413,-0.127723921,-0.07482171,0.052902211,0.06616317,0.05347847,-0.0126847
2004,6,0.045275555,0.08644183,0.041166275,0.046598945,-0.050710667,-0.097309612,-0.009039482,0.075356751,0.084396233
2004,7,0.076234343,0.024070376,-0.052163967,0.051545101,0.045689743,-0.005855358,0.107200569,0.067595127,-0.039605442
2004,8,-0.126066507,-0.074753248,0.051313259,0.137254717,0.084809522,-0.052445194,0.077400633,0.085228063,0.00782743
2004,9,-0.125351392,-0.055805093,0.069546299,-0.002540347,-0.061358427,-0.058818081,-0.050047535,-0.088945807,-0.038898272
2004,10,-0.109256035,-0.086215807,0.023040228,-0.033355382,-0.007128387,0.026226995,-0.000628382,-0.018186259,-0.017557877
2004,11,-0.072090904,0.019096122,0.091187027,0.137862321,0.074170553,-0.063691767,-0.008472543,-0.071310547,-0.062838004
2004,12,-0.043982452,-0.029575823,0.014406629,0.087061676,0.011023288,-0.076038388,-0.121413645,-0.069201809,0.052211835
2005,1,-0.004406368,0.046271592,0.050677959,0.067185865,0.012810856,-0.054375009,-0.044359396,-0.02560416,0.018755236
2005,2,0.058004968,0.088885269,0.030880301,-0.006440499,0.013797168,0.020237667,0.014116675,-0.06371291,-0.077829585
2005,3,-0.014954398,0.07794147,0.092895868,-0.118611377,-0.086687264,0.031924113,0.048165286,0.021801896,-0.026363389
2005,4,-0.0836913,-0.080242685,0.003448615,-0.127206317,-0.030990089,0.096216229,0.02504276,0.005822231,-0.019220529
