year,month,LSew,Longew,shortew,LSvw,Longvw,shortvw,LSpw,Longpw,shortpw
2001,1,-0.01329355,0.026418721,0.03971227,-0.090615159,-0.073640142,0.016975017,0.068921946,0.095576584,0.026654638
2001,2,0.007136528,0.063665887,0.056529359,0.077914405,-0.00152959,-0.079443995,0.003773496,0.034728078,0.030954581
2001,3,0.038300165,0.029748601,-0.008551564,0.13054957,0.042418212,-0.088131358,-0.165911186,-0.073069206,0.09284198
2001,4,0.075849209,-0.020604446,-0.096453655,-0.151700669,-0.080308281,0.071392388,-0.050352779,0.01658454,0.066937319
2001,5,0.015813912,-0.023134833,-0.038948745,-0.148820191,-0.067072844,0.081747347,-0.134546561,-0.046063023,0.088483538
2001,6,-0.084979692,0.012163437,0.09714313,-0.088172244,-0.00016453,0.088007714,-0.079419603,-0.013646645,0.065772958
2001,7,-0.016048013,0.043259508,0.059307521,-0.101741802,-0.017857112,0.08388469,0.063417571,0.001631753,-0.061785818
2001,8,-0.056237447,-0.048243788,0.007993659,0.037486583,0.086079333,0.048592749,-0.131291675,-0.038711151,0.092580524
2001,9,0.021860519,0.030654589,0.00879407,-0.111187967,-0.056647626,0.054540341,-0.0400662,-0.041921227,-0.001855026
2001,10,0.037442252,-0.018640935,-0.056083187,0.150475345,0.086475844,-0.0639995,0.023889117,0.009247827,-0.014641289
2001,11,-0.053995222,-0.076273828,-0.022278606,0.083864347,0.012803585,-0.071060763,0.050167994,0.051326351,0.001158357
2001,12,-0.024967346,0.046333983,0.071301329,0.011505554,-0.062980658,-0.074486212,0.007970809,0.015320861,0.007350051
2002,1,0.054418078,-0.013253088,-0.067671165,0.053288403,0.093636594,0.040348191,-0.027450443,0.028385375,0.055835818
2002,2,0.150017258,0.050175926,-0.099841332,0.010514442,0.022124225,0.011609784,-0.056553334,-0.084651349,-0.028098015
2002,3,0.047444756,-0.013352318,-0.060797074,-0.044350015,0.004380842,0.048730857,-0.023500711,-0.056036615,-0.032535904
2002,4,0.035837082,0.042681312,0.00684423,-0.083299008,-0.003733891,0.079565117,-0.018508462,-0.049649196,-0.031140734
