year,month,LSew,Longew,shortew,LSvw,Longvw,shortvw,LSpw,Longpw,shortpw
2001,1,0.020694192,-0.031139198,-0.051833389,-0.04882235,-0.081638696,-0.032816346,-0.092510751,-0.078015282,0.014495469
2001,2,0.079991058,-0.012613981,-0.092605039,-0.122159916,-0.083844921,0.038314995,-0.152990464,-0.086010826,0.066979639
2001,3,-0.051935938,0.033749648,0.085685586,-0.075396057,-0.037196805,0.038199252,0.042381278,-0.035884269,-0.078265547
2001,4,0.130974045,0.098403082,-0.032570963,-0.029184129,0.061554701,0.09073883,0.044314208,0.054335031,0.010020823
2001,5,-0.072724597,-0.012206451,0.060518146,-0.01863529,-0.095607967,-0.076972677,-0.045059911,0.009668888,0.054728799
2001,6,-0.045678768,0.039019182,0.084697949,0.027022733,-0.066606273,-0.093629006,-0.100104436,-0.053212316,0.04689212
2001,7,0.073618549,0.061308774,-0.012309775,-0.005681271,-0.042789662,-0.037108392,0.057841131,0.085555336,0.027714205
2001,8,0.144458276,0.089007735,-0.055450541,-0.020951237,-0.06803658,-0.047085344,0.028222532,0.023370974,-0.004851557
2001,9,0.141485743,0.044870108,-0.096615635,0.072012857,0.008313694,-0.063699164,-0.032315771,0.019125713,0.051441484
2001,10,-0.014687927,-0.096873282,-0.082185355,-0.036881697,-0.091158792,-0.054277095,0.085344796,0.082960775,-0.002384021
2001,11,-0.115485681,-0.054120565,0.061365115,0.079884973,0.004948356,-0.074936617,0.093163497,0.083481454,-0.009682043
2001,12,0.044361127,-0.039659863,-0.084020989,-0.011605723,0.03816335,0.049769072,-0.094807003,-0.007905841,0.086901162
2002,1,0.131844005,0.093287541,-0.038556463,0.04466299,0.042369802,-0.002293189,0.166974678,0.089581988,-0.07739269
2002,2,-0.010839426,0.075785767,0.086625193,-0.098118431,-0.009450941,0.08866749,0.063058829,-0.026932268,-0.089991097
2002,3,-0.039963729,0.008308378,0.048272107,0.059618474,-0.039447007,-0.099065481,0.075509326,0.026307899,-0.049201428
2002,4,0.055784676,-0.020391494,-0.07617617,-0.040621981,-0.085011571,-0.04438959,0.044883695,0.069281739,0.024398044
2002,5,0.176700134,0.098425803,-0.07827433,0.091245058,0.054552157,-0.036692901,0.148192736,0.074605993,-0.073586743
2002,6,-0.136986871,-0.052167236,0.084819634,-0.131715946,-0.041013021,0.090702925,0.054034682,-0.008316464,-0.062351146
2002,7,-0.00885449,-0.083761284,-0.074906794,0.022261589,-0.05183868,-0.074100269,-0.022460343,-0.053433795,-0.030973452
2002,8,-0.03679732,-0.008835522,0.027961798,-0.023597308,0.053160786,0.076758094,-0.121476111,-0.059250079,0.062226031
2002,9,-0.076754484,-0.081397388,-0.004642904,0.102003675,0.01619925,-0.085804425,-0.041097305,0.049360398,0.090457703
2002,10,-0.096063384,-0.024919149,0.071144235,0.019747883,0.075653619,0.055905736,-0.037424504,-0.09155907,-0.054134565
2002,11,-0.050179831,-0.091967417,-0.041787586,0.16699157,0.077625681,-0.089365889,0.019110947,0.008889927,-0.01022102
2002,12,0.055123024,-0.021718029,-0.076841053,0.147943072,0.057682567,-0.090260506,0.016623952,0.004484161,-0.012139791
2003,1,0.069209581,0.018164381,-0.051045199,-0.080514676,-0.022743023,0.057771652,0.112276065,0.01818288,-0.094093185
2003,2,0.175777293,0.097406932,-0.078370361,-0.043166874,-0.073574052,-0.030407179,0.044601863,-0.022461405,-0.067063267
2003,3,-0.066976531,-0.05693244,0.010044091,0.033443842,-0.025888675,-0.059332517,-0.097469307,-0.023996208,0.073473099
2003,4,-0.013757729,-0.005005985,0.008751744,-0.023721875,0.075259191,0.098981066,-0.032632788,0.025748793,0.058381581
2003,5,0.074495422,-0.000660933,-0.075156355,-0.044981461,-0.046249206,-0.001267746,0.005111626,-0.052711056,-0.057822682
2003,6,-0.026424684,-0.019599837,0.006824847,0.00445747,-0.045881231,-0.050338701,-0.077750198,-0.06901412,0.008736078
2003,7,-0.038424521,-0.056381428,-0.017956907,-0.030906053,0.005328255,0.036234308,-0.039249768,-0.027610174,0.011639594
2003,8,-0.099903921,-0.000479737,0.099424184,0.062529276,0.021470851,-0.041058424,-0.026226698,-0.087393581,-0.061166883
2003,9,0.142545466,0.061600147,-0.080945319,0.131786684,0.070894646,-0.060892038,0.056839985,-0.003245756,-0.06008574
2003,10,-0.061831645,0.017647257,0.079478901,-0.100063848,-0.01868188,0.081381968,0.005899275,0.031518611,0.025619336
2003,11,-0.130007741,-0.047728317,0.082279424,-0.041381451,-0.02379326,0.01758819,-0.076743286,-0.045224006,0.03151928
2003,12,-0.043767129,-0.019661057,0.024106073,0.075978335,-0.009051656,-0.085029991,-0.123140928,-0.062250308,0.060890621
2004,1,0.164986799,0.084448708,-0.080538091,-0.050383861,-0.043663705,0.006720156,-0.014256269,0.023381321,0.03763759
2004,2,0.046045245,-0.030222695,-0.076267941,0.030446435,0.006910607,-0.023535827,0.119551961,0.044722626,-0.074829336
2004,3,0.036537395,-0.015154828,-0.051692224,-0.175606734,-0.081092784,0.094513949,-0.02269251,-0.018884146,0.003808364
2004,4,-0.065244775,0.02701818,0.092262955,-0.114445086,-0.05626905,0.058176036,-0.161698662,-0.065270139,0.096428523
2004,5,-0.120628656,-0.086336393,0.034292264,0.005901324,0.088694717,0.082793393,-0.016620292,-0.05736561,-0.040745318
2004,6,0.036766697,0.036437712,-0.000328985,-0.041803093,-0.087586584,-0.045783491,0.105427545,0.031286698,-0.074140848
2004,7,-0.010212143,-0.092210911,-0.081998768,0.022614772,0.070151561,0.047536789,0.038582883,0.010194145,-0.028388738
2004,8,-0.138929244,-0.058552929,0.080376316,-0.183006281,-0.087533845,0.095472436,-0.012276743,-0.046834696,-0.034557953
2004,9,0.074533187,0.002862936,-0.071670251,0.101946972,0.074395795,-0.027551177,-0.072049608,-0.019749959,0.052299649
2004,10,0.003415918,0.073865079,0.070449161,-0.024032308,0.023347443,0.047379752,0.035276687,-0.006067277,-0.041343963
2004,11,0.044750512,-0.048251027,-0.093001539,0.157818947,0.074674402,-0.083144544,0.002457036,0.052779329,0.050322293
2004,12,0.056194327,0.089277102,0.033082776,0.009471,0.072039158,0.062568159,-0.039103898,-0.089830914,-0.050727016
2005,1,-0.036220708,-0.025013759,0.011206949,-0.02203448,0.018445206,0.040479685,-0.03442927,0.043365625,0.077794895
2005,2,0.060398868,0.041521241,-0.018877628,0.059145334,0.067351695,0.008206361,-0.160979337,-0.066205794,0.094773544
